"id";"tiploc_code";"nalco";"tps_description";"stanox";"crs_code";"description";"geo_lat";"geo_lon";"is_public";"nalco_four";"atcocode";"is_station";"created_at";"updated_at";"latlon";"googlesrs"
17996;"BLEASBY";"620400";"BLEASBY";"55505";"BSB";"";53.0413634371389;-0.943687440482443;;"6204";"9100BLEASBY";t;"2015-03-16 10:43:30.839496";"2015-03-16 10:43:30.839496";"0101000020E6100000C793D000B032EEBF80E1A8654B854A40";"010100002031BF0D00A5D4AEE2ACA5F9C0B18B1A2DCFAA5A41"
16068;"BLFR";"511200";"BLACKFRIARS LONDON";"87245";"BFR";"";51.5118080364333;-0.103332030478936;;"5112";"9100BLFR";t;"2015-03-16 10:43:28.908025";"2015-03-16 10:43:28.908025";"0101000020E61000004E4B89CBF773BABFCF27FDEC82C14940";"010100002031BF0D0076CCE63B6F77C6C094C566B9029B5941"
21891;"BLGRVE";"989500";"BELLGROVE GLASGOW";"6701";"BLG";"";55.8567027473976;-4.2243738048554;;"9895";"9100BLGRVE";t;"2015-03-16 10:43:35.33946";"2015-03-16 10:43:35.33946";"0101000020E61000006CBB273FC2E510C0A73B856FA8ED4B40";"010100002031BF0D00D80B4290BCB31CC1BF1BF97C75B95C41"
17554;"BLIEURD";"589000";"BEAULIEU ROAD";"86896";"BEU";"";50.8550468791122;-1.50474945456163;;"5890";"9100BLIEURD";t;"2015-03-16 10:43:30.405937";"2015-03-16 10:43:30.405937";"0101000020E6100000B241002A7413F8BFB92A172D726D4940";"010100002031BF0D0074815F8B9F7204C1377EB8481B295941"
13591;"BLKB";"273700";"BLACKBURN";"29150";"BBN";"";53.7465144887805;-2.47912199606017;;"2737";"9100BLKB";t;"2015-03-16 10:43:26.937106";"2015-03-16 10:43:26.937106";"0101000020E61000003BFBBEE93DD503C0B5A669C98DDF4A40";"010100002031BF0D0040B092641AD810C112F0E2A55D2B5B41"
16027;"BLKHTH";"509500";"BLACKHEATH";"88416";"BKH";"";51.4657945453695;0.00887191278287654;;"5095";"9100BLKHTH";t;"2015-03-16 10:43:28.872446";"2015-03-16 10:43:28.872446";"0101000020E61000002A190BFA6F2B823F3382D9279FBB4940";"010100002031BF0D002AAAD63BEFDC8E40D08C7C2BFA925941"
11296;"BLKRDGE";"99100";"BLACKRIDGE";"7328";"BKR";"";55.8842499272247;-3.75079655881523;;"9910";"9100BLKRDGE";t;"2015-03-16 10:43:25.61833";"2015-03-16 10:43:25.61833";"0101000020E61000006C7C50A0A1010EC0D275031A2FF14B40";"010100002031BF0D0099F24E0D037C19C15E40DDE0CBBE5C41"
11633;"BLKST";"117600";"BLAKE STREET";"65343";"BKT";"";52.6048830925983;-1.84491435344074;;"1176";"9100BLKST";t;"2015-03-16 10:43:25.782726";"2015-03-16 10:43:25.782726";"0101000020E6100000F42EBFE9C484FDBF784E26CF6C4D4A40";"010100002031BF0D008A153B69F71109C1FEB2AFF3485C5A41"
13665;"BLLVUE";"278500";"BELLE VUE";"32061";"BLV";"";53.4623730027019;-2.18050691592225;;"2785";"9100BLLVUE";t;"2015-03-16 10:43:26.987796";"2015-03-16 10:43:26.987796";"0101000020E6100000FDB3249CAD7101C03994DE092FBB4A40";"010100002031BF0D00CCE83D5B67A10DC11153D7A64EF75A41"
12955;"BLNDLAC";"212300";"BLUNDELLSANDS & CROSBY";"36068";"BLN";"";53.4876818349355;-3.03985969918468;;"2123";"9100BLNDLAC";t;"2015-03-16 10:43:26.526768";"2015-03-16 10:43:26.526768";"0101000020E6100000AC6943F6A15108C05CF3BD5B6CBE4A40";"010100002031BF0D0034E101896EA714C18F892913EEFB5A41"
19822;"BLNGHM";"791000";"BILLINGHAM ON TEES";"15039";"BIL";"";54.6056045565647;-1.279719540556;;"7910";"9100BLNGHM";t;"2015-03-16 10:43:32.811082";"2015-03-16 10:43:32.811082";"0101000020E6100000B8D76B32BB79F4BF82603A73844D4B40";"010100002031BF0D00E9B526D2CD6301C1071969CCEFCA5B41"
11330;"BLOXN";"101800";"BLOXWICH NORTH";"65517";"BWN";"";52.6254345916404;-2.01768432811736;;"1018";"9100BLOXN";t;"2015-03-16 10:43:25.63375";"2015-03-16 10:43:25.63375";"0101000020E61000008C5357AE372400C0FA709E3D0E504A40";"010100002031BF0D0088FD63BCFC6A0BC1CE08D3F1F65F5A41"
11609;"BLOXWCH";"114100";"BLOXWICH";"65519";"BLX";"";52.618198627719;-2.01147779140195;;"1141";"9100BLOXWCH";t;"2015-03-16 10:43:25.769455";"2015-03-16 10:43:25.769455";"0101000020E61000000D9D15AB811700C01B3EF421214F4A40";"010100002031BF0D00D5CDC47765550BC1E55A843AAB5E5A41"
13586;"BLRD";"273200";"BLACKROD";"30221";"BLK";"";53.5915203849469;-2.56952388449916;;"2732";"9100BLRD";t;"2015-03-16 10:43:26.933947";"2015-03-16 10:43:26.933947";"0101000020E6100000DBB7D189628E04C0D321A2F0B6CB4A40";"010100002031BF0D0003C3925C587511C11E99DCE5EC0E5B41"
